r2	cor	mean	median	rmse	type	num_genes
0.880350852295241	0.9407558879790539	4.97963786208996	3.6707670063231808	6.736894007219679	training	450
0.7285116127543478	0.8541824942192149	7.507001559091458	5.370699765582184	10.149859474370214	test	450
0.8278863430493065	0.9119452078304889	5.974266181378051	4.488747724297851	8.080571602026845	training	450
0.7516890890113999	0.8674591086836095	7.025267734137067	4.709131558062659	9.706939040109992	test	450
0.8817485617308971	0.9415866699069878	4.861835052083267	3.3450768567401306	6.697674465472719	training	450
0.7399764167743423	0.860786909691383	7.363722294553295	5.450955582324282	9.933236369826378	test	450
0.8530121059787682	0.9258132713302778	5.561475794017819	4.374435760161198	7.4674717907514845	training	450
0.7268733781012443	0.8532178907692286	7.435811918810217	5.2271685729619115	10.180436919761085	test	450
0.8393108875597249	0.918353101249739	5.730176574346048	4.331172734072577	7.807684727837968	training	450
0.7491231190089136	0.8660973867325287	7.209207870442174	5.475141121695486	9.756964424483577	test	450
0.8763546813893678	0.9387090153427686	5.083898929306918	3.8860615928963873	6.8483362965406025	training	450
0.7467784856862834	0.8646980537863254	7.217201725440803	5.161224777457062	9.802451482922395	test	450
0.8704316588298828	0.9354086060075149	5.184748603017611	3.828046824748306	7.010944167154173	training	450
0.7235377476973917	0.8513163042699754	7.56439893852394	5.391515930443436	10.242413892611902	test	450
0.8307394980547677	0.9135081347332884	5.946724321607321	4.552348061497072	8.013463145890062	training	450
0.732319541367255	0.8562667531363128	7.297376566691536	4.987871861414915	10.07842653620665	test	450
0.8463559127409546	0.9221432338643208	5.553012240290076	4.03385779052684	7.6346986564289505	training	450
0.7556292903146569	0.8697561470314824	6.945057500667716	5.16054143248765	9.629616145314923	test	450
0.8759885456785768	0.938376254254222	4.965448826467204	3.8429053992068787	6.858796073524674	training	450
0.7486445409775461	0.8658362882740127	7.085599894352264	5.110071039632583	9.766266286088255	test	500
0.8807060211021424	0.941153389398593	4.932856738714805	3.7454384530695064	6.7265734490820766	training	500
0.7373164940187232	0.8592044171380603	7.286755684110936	4.961888316445555	9.983913339594528	test	500
0.860868606120155	0.9300376949408877	5.345980209076679	3.8329712076792326	7.265183078798292	training	500
0.7414658856597887	0.8615888827786395	7.212209855937005	4.883447699493118	9.904745694517949	test	500
0.8615591912791716	0.9307008846203305	5.259594493973111	3.8353736657113013	7.2466235226461935	training	500
0.777569126756119	0.8821349025100158	6.828086987115719	4.794963326369022	9.187173837265307	test	500
0.9206021681859685	0.9619982906147463	4.1280869663274355	3.1098311007509283	5.488113817174327	training	500
0.7455745150895939	0.8640196028573308	7.303203411259285	5.36040591616025	9.825727286159482	test	500
0.8653001774743633	0.9325023321086398	5.34995148530528	4.304394219731706	7.14841829447018	training	500
0.7233683467753895	0.8511861950883002	7.5449721179345834	5.293170924794001	10.245551407108472	test	500
0.8267615884791683	0.9112895388810861	5.987436381103202	4.369004948607389	8.107045975888402	training	500
0.7279835852260521	0.8538222791995185	7.49158712739292	5.234892192917332	10.159725093064377	test	500
0.8272923161429725	0.9115164019121875	5.962169284225539	4.311652116024718	8.094546242978122	training	500
0.7313596785205827	0.8557950294197679	7.52148540064806	5.672036179292217	10.09648024555382	test	500
0.8511028512131995	0.9249668212388058	5.601842918585338	4.464336130307119	7.515300964984497	training	500
0.7559478239118096	0.8699306025584097	6.989365587905226	5.07821094533411	9.623338067861894	test	500
0.8809129441450507	0.9411330900451116	4.886367219882181	3.5846966927294464	6.721205447370392	training	500
0.725822141383957	0.8525837583573224	7.567138337913917	5.6573255377852405	10.20000983983728	test	500
0.8283360048315755	0.9120074399625382	6.001886533510825	4.6687434427330485	8.07023191861009	training	500
0.7541155155016102	0.8687683947862446	7.023222863910184	4.872390556213787	9.659395829895725	test	550
0.8877703951018462	0.9447818138631604	4.757423667745978	3.6664472944502013	6.525129939607133	training	550
0.731457327172485	0.855841292507742	7.405676358560216	5.334142778446527	10.094645083043176	test	550
0.8467402668795018	0.9225030670540844	5.638916480223648	4.489398538560202	7.624961613064285	training	550
0.7299635395757702	0.8549859871806355	7.446043480953878	5.42594696811983	10.122682235806714	test	550
0.8331382865085192	0.9148963664635424	5.8750053947233	4.552529629678136	7.956130660195576	training	550
